gen,clust,net,n_nodes,n_edges,seed,stat,dt,value
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_deg_assort,emd,0.010094613914643334
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_deg_assort,mean_l1,0.039544209786443525
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_deg_assort,rmse,0.08004514459549779
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_global_ccoeff,emd,0.0017677187473069645
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_global_ccoeff,mean_l1,0.003090396199104818
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_global_ccoeff,rmse,0.01269644359847516
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_local_ccoeff,emd,0.0031253241871899815
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_local_ccoeff,mean_l1,0.007757758133996343
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_local_ccoeff,rmse,0.024158787247648677
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_mean_degree,emd,0.017835287281326148
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_mean_degree,mean_l1,0.017933883821203818
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_mean_degree,rmse,0.05624890572308466
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_mean_kcore,emd,0.02702253859428875
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_mean_kcore,mean_l1,0.02727583860227956
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_mean_kcore,rmse,0.06350045837201097
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_n_concomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_n_concomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_n_concomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_pseudo_diameter,emd,0.9174377224199286
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_pseudo_diameter,mean_l1,0.9459074733096086
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_pseudo_diameter,rmse,1.6504070456617987
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_deg_assort,emd,0.01004285866843531
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_deg_assort,mean_l1,0.03929753058940154
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_deg_assort,rmse,0.07989253530402672
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_global_ccoeff,emd,0.0018761945501913695
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_global_ccoeff,mean_l1,0.003185217769006237
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_global_ccoeff,rmse,0.012895259713193077
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_local_ccoeff,emd,0.0032072177589266134
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_local_ccoeff,mean_l1,0.008066846105573375
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_local_ccoeff,rmse,0.024285561828612398
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_mean_degree,emd,0.017305060341838208
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_mean_degree,mean_l1,0.017403656881715857
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_mean_degree,rmse,0.05290055806171626
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_mean_kcore,emd,0.026263095441868375
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_mean_kcore,mean_l1,0.02635064872138793
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_mean_kcore,rmse,0.06038609420810519
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_n_concomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_n_concomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_n_concomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_pseudo_diameter,emd,0.9209964412811386
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_pseudo_diameter,mean_l1,0.9494661921708185
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_pseudo_diameter,rmse,1.6514848274299456
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_deg_assort,emd,0.009853469297497568
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_deg_assort,mean_l1,0.03962730773787542
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_deg_assort,rmse,0.08018510441950336
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_global_ccoeff,emd,0.00196539135683921
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_global_ccoeff,mean_l1,0.003271169560169919
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_global_ccoeff,rmse,0.013086863383656878
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_local_ccoeff,emd,0.002946000803495991
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_local_ccoeff,mean_l1,0.007273391042364275
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_local_ccoeff,rmse,0.022376273749226912
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_mean_degree,emd,0.016798266939941367
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_mean_degree,mean_l1,0.01689686347981904
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_mean_degree,rmse,0.053649899213228186
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_mean_kcore,emd,0.026189204705886544
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_mean_kcore,mean_l1,0.02647115190285587
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_mean_kcore,rmse,0.06097899459336213
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_n_concomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_n_concomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_n_concomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_pseudo_diameter,emd,0.9302491103202846
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_pseudo_diameter,mean_l1,0.9572953736654805
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_pseudo_diameter,rmse,1.6684213776017238
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_deg_assort,emd,0.010092203981955273
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_deg_assort,mean_l1,0.039215171168519275
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_deg_assort,rmse,0.07925878803289865
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_global_ccoeff,emd,0.0017361244060226941
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_global_ccoeff,mean_l1,0.0029695600184108414
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_global_ccoeff,rmse,0.012248464992714956
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_local_ccoeff,emd,0.0031536677366657932
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_local_ccoeff,mean_l1,0.007906496629067885
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_local_ccoeff,rmse,0.02416799705218907
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_mean_degree,emd,0.017227691110933592
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_mean_degree,mean_l1,0.017326287650811262
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_mean_degree,rmse,0.053385895896649
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_mean_kcore,emd,0.02603581004654758
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_mean_kcore,mean_l1,0.026262244353044206
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_mean_kcore,rmse,0.06072588299638896
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_n_concomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_n_concomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_n_concomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_pseudo_diameter,emd,0.9224199288256225
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_pseudo_diameter,mean_l1,0.9508896797153025
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_pseudo_diameter,rmse,1.6596530958536222
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_deg_assort,emd,0.010467722755123168
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_deg_assort,mean_l1,0.03961529406297371
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_deg_assort,rmse,0.07995468675370658
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_global_ccoeff,emd,0.0018282725841986436
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_global_ccoeff,mean_l1,0.003136968157945177
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_global_ccoeff,rmse,0.01264696943194977
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_local_ccoeff,emd,0.002745171306918548
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_local_ccoeff,mean_l1,0.007471973537833283
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_local_ccoeff,rmse,0.023141811873548405
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_mean_degree,emd,0.017554054447187044
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_mean_degree,mean_l1,0.017652650987064738
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_mean_degree,rmse,0.05525600228361822
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_mean_kcore,emd,0.02656317960587651
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_mean_kcore,mean_l1,0.02672818483551132
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_mean_kcore,rmse,0.061847701403048315
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_n_concomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_n_concomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_n_concomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_pseudo_diameter,emd,0.9281138790035585
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_pseudo_diameter,mean_l1,0.9580071174377224
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,5,cluster_pseudo_diameter,rmse,1.6682080654001743
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_deg_assort,emd,0.008522796424113492
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_deg_assort,mean_l1,0.03943935483782819
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_deg_assort,rmse,0.0795465137083865
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_global_ccoeff,emd,0.0027331890879270923
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_global_ccoeff,mean_l1,0.004548130584361195
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_global_ccoeff,rmse,0.016857214437512123
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_local_ccoeff,emd,0.002563029519757718
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_local_ccoeff,mean_l1,0.007168885811744774
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_local_ccoeff,rmse,0.02190170795514672
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_mean_degree,emd,0.006204320483065427
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_mean_degree,mean_l1,0.006233077807196405
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_mean_degree,rmse,0.01810903330535459
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_mean_kcore,emd,0.019348653753750045
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_mean_kcore,mean_l1,0.020654260074311325
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_mean_kcore,rmse,0.048969316774679916
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_n_concomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_n_concomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_n_concomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_pseudo_diameter,emd,0.9437722419928822
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_pseudo_diameter,mean_l1,0.9708185053380783
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,1,cluster_pseudo_diameter,rmse,1.6856100197821664
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_deg_assort,emd,0.008300385184106284
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_deg_assort,mean_l1,0.03937965001455743
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_deg_assort,rmse,0.07945782608388413
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_global_ccoeff,emd,0.002813543893486794
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_global_ccoeff,mean_l1,0.004525309895758677
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_global_ccoeff,rmse,0.016620082507173915
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_local_ccoeff,emd,0.002350573829644649
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_local_ccoeff,mean_l1,0.0072467210523981486
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_local_ccoeff,rmse,0.02284292690429149
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_mean_degree,emd,0.006512488116206914
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_mean_degree,mean_l1,0.006541245440337884
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_mean_degree,rmse,0.019987118140068254
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_mean_kcore,emd,0.019423555722380505
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_mean_kcore,mean_l1,0.02050523158083795
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_mean_kcore,rmse,0.04799136228914011
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_n_concomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_n_concomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_n_concomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_pseudo_diameter,emd,0.9402135231316724
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_pseudo_diameter,mean_l1,0.9686832740213523
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,2,cluster_pseudo_diameter,rmse,1.6799000139709213
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_deg_assort,emd,0.008253830864586842
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_deg_assort,mean_l1,0.03929582922891178
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_deg_assort,rmse,0.07958634903099393
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_global_ccoeff,emd,0.00295121018172996
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_global_ccoeff,mean_l1,0.004462896930639144
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_global_ccoeff,rmse,0.01571691203212473
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_local_ccoeff,emd,0.0026675342728937164
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_local_ccoeff,mean_l1,0.007341020000098245
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_local_ccoeff,rmse,0.022404653515500698
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_mean_degree,emd,0.006097829511011104
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_mean_degree,mean_l1,0.0061553441592730644
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_mean_degree,rmse,0.0186320307334458
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_mean_kcore,emd,0.01944068278576565
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_mean_kcore,mean_l1,0.020529292138500792
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_mean_kcore,rmse,0.047507837032832984
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_n_concomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_n_concomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_n_concomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_pseudo_diameter,emd,0.9444839857651243
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_pseudo_diameter,mean_l1,0.9715302491103203
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,3,cluster_pseudo_diameter,rmse,1.6870872369844214
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_deg_assort,emd,0.008279483717963068
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_deg_assort,mean_l1,0.03963946246568834
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_deg_assort,rmse,0.07960826692712174
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_global_ccoeff,emd,0.0028397725620137523
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_global_ccoeff,mean_l1,0.004462557241209823
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_global_ccoeff,rmse,0.01602613096874193
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_local_ccoeff,emd,0.002465377318880932
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_local_ccoeff,mean_l1,0.007143325420457353
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_local_ccoeff,rmse,0.022553688851507686
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_mean_degree,emd,0.006051412818569986
ec-sbm-v2,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,cluster_mean_degree,mean_l1,0.006129468412639796
