config,net,n_nodes,n_edges,bucket,stat,dist_type,value
cptg,fly_hemibrain,21739,2897925,B0,deg_assort,abs_diff,0.007645741105111127
cptg,fly_hemibrain,21739,2897925,B0,global_ccoeff,abs_diff,0.17020151348051776
cptg,fly_hemibrain,21739,2897925,B0,local_ccoeff,abs_diff,0.27501012885659354
cptg,fly_hemibrain,21739,2897925,B0,node_coverage,abs_diff,0.0
cptg,fly_hemibrain,21739,2897925,B0,n_nodes,rel_diff,0.0
cptg,fly_hemibrain,21739,2897925,B0,n_edges,rel_diff,6.901492240652274e-08
cptg,fly_hemibrain,21739,2897925,B0,n_concomp,rel_diff,0.0
cptg,fly_hemibrain,21739,2897925,B0,mean_degree,rel_diff,6.901492240519087e-08
cptg,fly_hemibrain,21739,2897925,B0,mean_kcore,rel_diff,0.007343698662069414
cptg,fly_hemibrain,21739,2897925,B0,n_clusters,rel_diff,0.0
cptg,fly_hemibrain,21739,2897925,B0,n_outliers,rel_diff,0.0
cptg,fly_hemibrain,21739,2897925,B0,pseudo_diameter,rel_diff,0.25
cptg,fly_hemibrain,21739,2897925,B0,degree,emd,1.8400110400662584e-05
cptg,fly_hemibrain,21739,2897925,B0,kcore,emd,13.39282395694374
cptg,fly_hemibrain,21739,2897925,B0,conductance,emd,3.572303261763953e-14
cptg,fly_hemibrain,21739,2897925,B0,edge_density,emd,4.2334138000699185e-10
cptg,fly_hemibrain,21739,2897925,B0,degree_density,emd,4.600662495590768e-06
cptg,fly_hemibrain,21739,2897925,B0,mincut,emd,0.0
cptg,fly_hemibrain,21739,2897925,B0,modularity,emd,2.3809161536458337e-14
cptg,fly_hemibrain,21739,2897925,B0,mixing_parameter,emd,7.815918018689945e-06
cptg,fly_hemibrain,21739,2897925,B0,concomp_sizes,emd,0.0
cptg,fly_hemibrain,21739,2897925,B0,local_ccoeff_nodes,emd,0.27501012885659354
cptg,fly_hemibrain,21739,2897925,B0,pagerank,emd,2.7765721490673356e-06
cptg,fly_hemibrain,21739,2897925,B0,cluster_deg_assort,rmse,0.005405524687986725
cptg,fly_hemibrain,21739,2897925,B0,cluster_global_ccoeff,rmse,0.12035068220632165
cptg,fly_hemibrain,21739,2897925,B0,cluster_local_ccoeff,rmse,0.19445171235356157
cptg,fly_hemibrain,21739,2897925,B0,cluster_mean_degree,rmse,1.3012638594331427e-05
cptg,fly_hemibrain,21739,2897925,B0,cluster_mean_kcore,rmse,0.7480640611604934
cptg,fly_hemibrain,21739,2897925,B0,cluster_n_concomp,mean_l1,0.0
cptg,fly_hemibrain,21739,2897925,B0,cluster_frac_giant_ccomp,rmse,0.0
cptg,fly_hemibrain,21739,2897925,B0,cluster_pseudo_diameter,mean_l1,1.0
cptg,fly_hemibrain,21739,2897925,B0,cluster_deg_assort,emd,0.00382228316274671
cptg,fly_hemibrain,21739,2897925,B0,cluster_global_ccoeff,emd,0.0851007835085172
cptg,fly_hemibrain,21739,2897925,B0,cluster_local_ccoeff,emd,0.13749812441853934
cptg,fly_hemibrain,21739,2897925,B0,cluster_mean_degree,emd,9.201324991181536e-06
cptg,fly_hemibrain,21739,2897925,B0,cluster_mean_kcore,emd,0.5289611704085331
cptg,fly_hemibrain,21739,2897925,B0,cluster_n_concomp,emd,0.0
cptg,fly_hemibrain,21739,2897925,B0,cluster_frac_giant_ccomp,emd,0.0
cptg,fly_hemibrain,21739,2897925,B0,cluster_pseudo_diameter,emd,1.0
cptg,internet_as,22963,48436,B0,frac_giant_ccomp,abs_diff,0.0
cptg,internet_as,22963,48436,B0,deg_assort,abs_diff,0.007941480709765848
cptg,internet_as,22963,48436,B0,global_ccoeff,abs_diff,0.001526735975977959
cptg,internet_as,22963,48436,B0,local_ccoeff,abs_diff,0.02982042506423003
cptg,internet_as,22963,48436,B0,node_coverage,abs_diff,0.0
cptg,internet_as,22963,48436,B0,n_nodes,rel_diff,0.0
cptg,internet_as,22963,48436,B0,n_edges,rel_diff,0.012052145824107784
cptg,internet_as,22963,48436,B0,n_concomp,rel_diff,0.0
cptg,internet_as,22963,48436,B0,mean_degree,rel_diff,0.012052145824107774
cptg,internet_as,22963,48436,B0,mean_kcore,rel_diff,0.015349465312646306
cptg,internet_as,22963,48436,B0,n_clusters,rel_diff,0.0
cptg,internet_as,22963,48436,B0,pseudo_diameter,rel_diff,0.2038888888888889
cptg,internet_as,22963,48436,B0,degree,emd,0.05023733832688001
cptg,internet_as,22963,48436,B0,kcore,emd,0.052484431476723103
cptg,internet_as,22963,48436,B0,conductance,emd,0.0005254659273455731
cptg,internet_as,22963,48436,B0,edge_density,emd,0.0006433286144867532
cptg,internet_as,22963,48436,B0,degree_density,emd,0.004294491988705019
cptg,internet_as,22963,48436,B0,mincut,emd,0.0
cptg,internet_as,22963,48436,B0,modularity,emd,3.448925339200236e-05
cptg,internet_as,22963,48436,B0,mixing_parameter,emd,0.032892959212276925
cptg,internet_as,22963,48436,B0,concomp_sizes,emd,0.0
cptg,internet_as,22963,48436,B0,local_ccoeff_nodes,emd,0.029820425064230043
cptg,internet_as,22963,48436,B0,pagerank,emd,1.4749181298319783e-06
cptg,internet_as,22963,48436,B0,cluster_deg_assort,rmse,0.0741534235780852
cptg,internet_as,22963,48436,B0,cluster_global_ccoeff,rmse,0.029443444092895454
cptg,internet_as,22963,48436,B0,cluster_local_ccoeff,rmse,0.06040336763511242
cptg,internet_as,22963,48436,B0,cluster_mean_degree,rmse,0.04071735201541973
cptg,internet_as,22963,48436,B0,cluster_mean_kcore,rmse,0.03959948915731684
cptg,internet_as,22963,48436,B0,cluster_n_concomp,mean_l1,0.0
cptg,internet_as,22963,48436,B0,cluster_frac_giant_ccomp,rmse,0.0
cptg,internet_as,22963,48436,B0,cluster_pseudo_diameter,mean_l1,1.027
cptg,internet_as,22963,48436,B0,cluster_deg_assort,emd,0.017013712386974494
cptg,internet_as,22963,48436,B0,cluster_global_ccoeff,emd,0.003059813422132502
cptg,internet_as,22963,48436,B0,cluster_local_ccoeff,emd,0.012407973587650426
cptg,internet_as,22963,48436,B0,cluster_mean_degree,emd,0.008588983977410028
cptg,internet_as,22963,48436,B0,cluster_mean_kcore,emd,0.007060115315926503
cptg,internet_as,22963,48436,B0,cluster_n_concomp,emd,0.0
cptg,internet_as,22963,48436,B0,cluster_frac_giant_ccomp,emd,0.0
cptg,internet_as,22963,48436,B0,cluster_pseudo_diameter,emd,1.0270000000000001
cptg,word_assoc,23132,297094,B0,frac_giant_ccomp,abs_diff,0.0
cptg,word_assoc,23132,297094,B0,deg_assort,abs_diff,0.06314697827752956
cptg,word_assoc,23132,297094,B0,global_ccoeff,abs_diff,0.02920527834764952
cptg,word_assoc,23132,297094,B0,local_ccoeff,abs_diff,0.05939657925620499
cptg,word_assoc,23132,297094,B0,node_coverage,abs_diff,0.0
cptg,word_assoc,23132,297094,B0,n_nodes,rel_diff,0.0
cptg,word_assoc,23132,297094,B0,n_edges,rel_diff,0.0
cptg,word_assoc,23132,297094,B0,n_concomp,rel_diff,0.0
cptg,word_assoc,23132,297094,B0,mean_degree,rel_diff,0.0
cptg,word_assoc,23132,297094,B0,mean_kcore,rel_diff,0.03172299552585378
cptg,word_assoc,23132,297094,B0,n_clusters,rel_diff,0.0
cptg,word_assoc,23132,297094,B0,n_outliers,rel_diff,0.0
cptg,word_assoc,23132,297094,B0,pseudo_diameter,rel_diff,0.0
cptg,word_assoc,23132,297094,B0,degree,emd,0.0
cptg,word_assoc,23132,297094,B0,kcore,emd,0.5016254539166525
cptg,word_assoc,23132,297094,B0,conductance,emd,0.0
cptg,word_assoc,23132,297094,B0,edge_density,emd,0.0
cptg,word_assoc,23132,297094,B0,degree_density,emd,0.0
cptg,word_assoc,23132,297094,B0,mincut,emd,0.0
cptg,word_assoc,23132,297094,B0,modularity,emd,0.0
cptg,word_assoc,23132,297094,B0,mixing_parameter,emd,0.0011612805743134453
cptg,word_assoc,23132,297094,B0,concomp_sizes,emd,0.0
cptg,word_assoc,23132,297094,B0,local_ccoeff_nodes,emd,0.05939657925620497
cptg,word_assoc,23132,297094,B0,pagerank,emd,3.647201759800317e-06
cptg,word_assoc,23132,297094,B0,cluster_deg_assort,rmse,0.06023292008861842
cptg,word_assoc,23132,297094,B0,cluster_global_ccoeff,rmse,0.029362318888563797
cptg,word_assoc,23132,297094,B0,cluster_local_ccoeff,rmse,0.06249533167957584
cptg,word_assoc,23132,297094,B0,cluster_mean_degree,rmse,0.0
cptg,word_assoc,23132,297094,B0,cluster_mean_kcore,rmse,0.5138999999999996
cptg,word_assoc,23132,297094,B0,cluster_n_concomp,mean_l1,0.0
cptg,word_assoc,23132,297094,B0,cluster_frac_giant_ccomp,rmse,0.0
cptg,word_assoc,23132,297094,B0,cluster_pseudo_diameter,mean_l1,1.0
cptg,word_assoc,23132,297094,B0,cluster_deg_assort,emd,0.06023292008861842
cptg,word_assoc,23132,297094,B0,cluster_global_ccoeff,emd,0.029362318888563797
cptg,word_assoc,23132,297094,B0,cluster_local_ccoeff,emd,0.06249533167957584
cptg,word_assoc,23132,297094,B0,cluster_mean_degree,emd,0.0
cptg,word_assoc,23132,297094,B0,cluster_mean_kcore,emd,0.5138999999999996
cptg,word_assoc,23132,297094,B0,cluster_n_concomp,emd,0.0
cptg,word_assoc,23132,297094,B0,cluster_frac_giant_ccomp,emd,0.0
cptg,word_assoc,23132,297094,B0,cluster_pseudo_diameter,emd,1.0
cptg,cora,23166,89157,B0,frac_giant_ccomp,abs_diff,0.0
cptg,cora,23166,89157,B0,deg_assort,abs_diff,0.015884746098432934
cptg,cora,23166,89157,B0,global_ccoeff,abs_diff,0.10836634438081537
cptg,cora,23166,89157,B0,local_ccoeff,abs_diff,0.24767789340938967
cptg,cora,23166,89157,B0,node_coverage,abs_diff,0.0
cptg,cora,23166,89157,B0,n_nodes,rel_diff,0.0
cptg,cora,23166,89157,B0,n_edges,rel_diff,0.0002917056686954395
cptg,cora,23166,89157,B0,n_concomp,rel_diff,0.0
cptg,cora,23166,89157,B0,mean_degree,rel_diff,0.0002917056686954093
cptg,cora,23166,89157,B0,mean_kcore,rel_diff,0.011574144371976822
cptg,cora,23166,89157,B0,n_clusters,rel_diff,0.0
cptg,cora,23166,89157,B0,pseudo_diameter,rel_diff,0.3333333333333333
cptg,cora,23166,89157,B0,degree,emd,0.002244668911335607
cptg,cora,23166,89157,B0,kcore,emd,0.2842355175688508
cptg,cora,23166,89157,B0,conductance,emd,0.0020084954012307313
cptg,cora,23166,89157,B0,edge_density,emd,0.00708733766780674
cptg,cora,23166,89157,B0,degree_density,emd,0.01813544219198144
cptg,cora,23166,89157,B0,mincut,emd,0.0033333333333333214
cptg,cora,23166,89157,B0,modularity,emd,2.280122964092422e-06
cptg,cora,23166,89157,B0,mixing_parameter,emd,0.01217041545578572
cptg,cora,23166,89157,B0,concomp_sizes,emd,0.0
cptg,cora,23166,89157,B0,local_ccoeff_nodes,emd,0.24767789340938967
cptg,cora,23166,89157,B0,pagerank,emd,2.8107990737314703e-06
cptg,cora,23166,89157,B0,cluster_deg_assort,rmse,0.15505205491876647
cptg,cora,23166,89157,B0,cluster_global_ccoeff,rmse,0.11899471441510126
cptg,cora,23166,89157,B0,cluster_local_ccoeff,rmse,0.13230893118813272
cptg,cora,23166,89157,B0,cluster_mean_degree,rmse,0.11177330090540637
cptg,cora,23166,89157,B0,cluster_mean_kcore,rmse,0.16100819962876753
cptg,cora,23166,89157,B0,cluster_n_concomp,mean_l1,0.0
cptg,cora,23166,89157,B0,cluster_frac_giant_ccomp,rmse,0.0
cptg,cora,23166,89157,B0,cluster_pseudo_diameter,mean_l1,0.9177777777777778
cptg,cora,23166,89157,B0,cluster_deg_assort,emd,0.03283278996438272
cptg,cora,23166,89157,B0,cluster_global_ccoeff,emd,0.040877842749325925
cptg,cora,23166,89157,B0,cluster_local_ccoeff,emd,0.04871560533440937
cptg,cora,23166,89157,B0,cluster_mean_degree,emd,0.03627088438396288
cptg,cora,23166,89157,B0,cluster_mean_kcore,emd,0.04382999133746419
cptg,cora,23166,89157,B0,cluster_n_concomp,emd,0.0
cptg,cora,23166,89157,B0,cluster_frac_giant_ccomp,emd,0.0
cptg,cora,23166,89157,B0,cluster_pseudo_diameter,emd,0.8311111111111111
cptg,lkml_reply,26885,159996,B0,frac_giant_ccomp,abs_diff,0.0
cptg,lkml_reply,26885,159996,B0,deg_assort,abs_diff,0.03435858254646301
cptg,lkml_reply,26885,159996,B0,global_ccoeff,abs_diff,0.01384243913913572
cptg,lkml_reply,26885,159996,B0,local_ccoeff,abs_diff,0.13302013740064528
cptg,lkml_reply,26885,159996,B0,node_coverage,abs_diff,0.0
cptg,lkml_reply,26885,159996,B0,n_nodes,rel_diff,0.0
cptg,lkml_reply,26885,159996,B0,n_edges,rel_diff,0.015460990666283531
cptg,lkml_reply,26885,159996,B0,n_concomp,rel_diff,0.0
cptg,lkml_reply,26885,159996,B0,mean_degree,rel_diff,0.015460990666283534
cptg,lkml_reply,26885,159996,B0,mean_kcore,rel_diff,0.0067095415372386575
cptg,lkml_reply,26885,159996,B0,n_clusters,rel_diff,0.0
cptg,lkml_reply,26885,159996,B0,n_outliers,rel_diff,0.0
cptg,lkml_reply,26885,159996,B0,pseudo_diameter,rel_diff,0.3292553191489362
cptg,lkml_reply,26885,159996,B0,degree,emd,0.18132043890645336
cptg,lkml_reply,26885,159996,B0,kcore,emd,0.43161614283057476
cptg,lkml_reply,26885,159996,B0,conductance,emd,7.979530852620192e-05
cptg,lkml_reply,26885,159996,B0,edge_density,emd,0.000348011901882753
cptg,lkml_reply,26885,159996,B0,degree_density,emd,0.0006961817567229857
cptg,lkml_reply,26885,159996,B0,mincut,emd,0.0
cptg,lkml_reply,26885,159996,B0,modularity,emd,2.574538950397941e-06
cptg,lkml_reply,26885,159996,B0,mixing_parameter,emd,0.01892911254064507
cptg,lkml_reply,26885,159996,B0,concomp_sizes,emd,0.0
cptg,lkml_reply,26885,159996,B0,local_ccoeff_nodes,emd,0.13302013740064528
cptg,lkml_reply,26885,159996,B0,pagerank,emd,1.676038410427292e-06
cptg,lkml_reply,26885,159996,B0,cluster_deg_assort,rmse,0.09100934131530665
cptg,lkml_reply,26885,159996,B0,cluster_global_ccoeff,rmse,0.05281451887728693
cptg,lkml_reply,26885,159996,B0,cluster_local_ccoeff,rmse,0.04789046440294026
cptg,lkml_reply,26885,159996,B0,cluster_mean_degree,rmse,0.02695353191065198
cptg,lkml_reply,26885,159996,B0,cluster_mean_kcore,rmse,0.037541109679697836
cptg,lkml_reply,26885,159996,B0,cluster_n_concomp,mean_l1,0.0
cptg,lkml_reply,26885,159996,B0,cluster_frac_giant_ccomp,rmse,0.0
cptg,lkml_reply,26885,159996,B0,cluster_pseudo_diameter,mean_l1,1.1416949152542373
cptg,lkml_reply,26885,159996,B0,cluster_deg_assort,emd,0.010483772375636602
cptg,lkml_reply,26885,159996,B0,cluster_global_ccoeff,emd,0.006603699767966496
cptg,lkml_reply,26885,159996,B0,cluster_local_ccoeff,emd,0.005118890433870361
cptg,lkml_reply,26885,159996,B0,cluster_mean_degree,emd,0.0013923635134459708
cptg,lkml_reply,26885,159996,B0,cluster_mean_kcore,emd,0.002676994039401942
cptg,lkml_reply,26885,159996,B0,cluster_n_concomp,emd,0.0
cptg,lkml_reply,26885,159996,B0,cluster_frac_giant_ccomp,emd,0.0
cptg,lkml_reply,26885,159996,B0,cluster_pseudo_diameter,emd,1.1371751412429385
cptg,linux,30834,213217,B0,frac_giant_ccomp,abs_diff,0.0
cptg,linux,30834,213217,B0,deg_assort,abs_diff,0.03717953684364921
cptg,linux,30834,213217,B0,global_ccoeff,abs_diff,0.01308473107538807
cptg,linux,30834,213217,B0,local_ccoeff,abs_diff,0.07626180987362366
cptg,linux,30834,213217,B0,node_coverage,abs_diff,0.0
cptg,linux,30834,213217,B0,n_nodes,rel_diff,0.0
cptg,linux,30834,213217,B0,n_edges,rel_diff,0.033631262298070834
cptg,linux,30834,213217,B0,n_concomp,rel_diff,0.0
cptg,linux,30834,213217,B0,mean_degree,rel_diff,0.033631262298070785
cptg,linux,30834,213217,B0,mean_kcore,rel_diff,0.017757012539952505
cptg,linux,30834,213217,B0,n_clusters,rel_diff,0.0
cptg,linux,30834,213217,B0,n_outliers,rel_diff,0.0
cptg,linux,30834,213217,B0,pseudo_diameter,rel_diff,0.3333333333333333
cptg,linux,30834,213217,B0,degree,emd,0.44998378413438495
cptg,linux,30834,213217,B0,kcore,emd,0.9917493675812417
cptg,linux,30834,213217,B0,conductance,emd,0.0013064300050795016
cptg,linux,30834,213217,B0,edge_density,emd,0.003276299045172598
cptg,linux,30834,213217,B0,degree_density,emd,0.01004905828270082
cptg,linux,30834,213217,B0,mincut,emd,0.005138339920948587
cptg,linux,30834,213217,B0,modularity,emd,6.523926734630962e-06
cptg,linux,30834,213217,B0,mixing_parameter,emd,0.007400941049022544
cptg,linux,30834,213217,B0,concomp_sizes,emd,0.0
cptg,linux,30834,213217,B0,local_ccoeff_nodes,emd,0.07626180987362367
cptg,linux,30834,213217,B0,pagerank,emd,1.383452182750567e-06
cptg,linux,30834,213217,B0,cluster_deg_assort,rmse,0.1453375929423248
cptg,linux,30834,213217,B0,cluster_global_ccoeff,rmse,0.10391997274232274
cptg,linux,30834,213217,B0,cluster_local_ccoeff,rmse,0.1400765226422911
cptg,linux,30834,213217,B0,cluster_mean_degree,rmse,0.09915154410139546
cptg,linux,30834,213217,B0,cluster_mean_kcore,rmse,0.13137671394211198
cptg,linux,30834,213217,B0,cluster_n_concomp,mean_l1,0.0
cptg,linux,30834,213217,B0,cluster_frac_giant_ccomp,rmse,0.0
cptg,linux,30834,213217,B0,cluster_pseudo_diameter,mean_l1,0.37035573122529647
cptg,linux,30834,213217,B0,cluster_deg_assort,emd,0.022854203920120993
cptg,linux,30834,213217,B0,cluster_global_ccoeff,emd,0.0186168343638834
cptg,linux,30834,213217,B0,cluster_local_ccoeff,emd,0.032823488997697554
cptg,linux,30834,213217,B0,cluster_mean_degree,emd,0.02009811656540164
cptg,linux,30834,213217,B0,cluster_mean_kcore,emd,0.03553337007033248
cptg,linux,30834,213217,B0,cluster_n_concomp,emd,0.0
cptg,linux,30834,213217,B0,cluster_frac_giant_ccomp,emd,0.0
cptg,linux,30834,213217,B0,cluster_pseudo_diameter,emd,0.33873517786561247
cptg,topology,34761,107720,B0,frac_giant_ccomp,abs_diff,0.0
cptg,topology,34761,107720,B0,deg_assort,abs_diff,0.03414540420867759
cptg,topology,34761,107720,B0,global_ccoeff,abs_diff,0.002847258959019103
cptg,topology,34761,107720,B0,local_ccoeff,abs_diff,0.06853794375097502
cptg,topology,34761,107720,B0,node_coverage,abs_diff,0.0
cptg,topology,34761,107720,B0,n_nodes,rel_diff,0.0
cptg,topology,34761,107720,B0,n_edges,rel_diff,0.024924879992669614
cptg,topology,34761,107720,B0,n_concomp,rel_diff,0.0
cptg,topology,34761,107720,B0,mean_degree,rel_diff,0.024924879992669565
cptg,topology,34761,107720,B0,mean_kcore,rel_diff,0.005207883944124786
cptg,topology,34761,107720,B0,n_clusters,rel_diff,0.0
cptg,topology,34761,107720,B0,n_outliers,rel_diff,0.0
cptg,topology,34761,107720,B0,pseudo_diameter,rel_diff,0.25
cptg,topology,34761,107720,B0,degree,emd,0.1507206351946193
cptg,topology,34761,107720,B0,kcore,emd,0.2443830729840918
cptg,topology,34761,107720,B0,conductance,emd,0.0005766823020998274
cptg,topology,34761,107720,B0,edge_density,emd,0.000757724539799292
cptg,topology,34761,107720,B0,degree_density,emd,0.004073830433108035
cptg,topology,34761,107720,B0,mincut,emd,0.0
cptg,topology,34761,107720,B0,modularity,emd,1.947463043347132e-05
cptg,topology,34761,107720,B0,mixing_parameter,emd,0.029985727640704285
cptg,topology,34761,107720,B0,concomp_sizes,emd,0.0
cptg,topology,34761,107720,B0,local_ccoeff_nodes,emd,0.06853794375097506
cptg,topology,34761,107720,B0,pagerank,emd,1.3675918954071338e-06
cptg,topology,34761,107720,B0,cluster_deg_assort,rmse,0.07578815992806591
cptg,topology,34761,107720,B0,cluster_global_ccoeff,rmse,0.040606147638999134
cptg,topology,34761,107720,B0,cluster_local_ccoeff,rmse,0.04760121295186277
cptg,topology,34761,107720,B0,cluster_mean_degree,rmse,0.04644897086847658
cptg,topology,34761,107720,B0,cluster_mean_kcore,rmse,0.05314105157050302
cptg,topology,34761,107720,B0,cluster_n_concomp,mean_l1,0.0
cptg,topology,34761,107720,B0,cluster_frac_giant_ccomp,rmse,0.0
cptg,topology,34761,107720,B0,cluster_pseudo_diameter,mean_l1,0.7466666666666667
cptg,topology,34761,107720,B0,cluster_deg_assort,emd,0.011074363165060209
cptg,topology,34761,107720,B0,cluster_global_ccoeff,emd,0.0015339050111055294
cptg,topology,34761,107720,B0,cluster_local_ccoeff,emd,0.003669510497183014
cptg,topology,34761,107720,B0,cluster_mean_degree,emd,0.00814766086621607
cptg,topology,34761,107720,B0,cluster_mean_kcore,emd,0.0057775634563164684
cptg,topology,34761,107720,B0,cluster_n_concomp,emd,0.0
cptg,topology,34761,107720,B0,cluster_frac_giant_ccomp,emd,0.0
cptg,topology,34761,107720,B0,cluster_pseudo_diameter,emd,0.7415384615384614
cptg,email_enron,36692,183831,B0,frac_giant_ccomp,abs_diff,0.0
cptg,email_enron,36692,183831,B0,deg_assort,abs_diff,0.02950327405108976
cptg,email_enron,36692,183831,B0,global_ccoeff,abs_diff,0.053637634228015485
cptg,email_enron,36692,183831,B0,local_ccoeff,abs_diff,0.37075129046505284
cptg,email_enron,36692,183831,B0,node_coverage,abs_diff,0.0
cptg,email_enron,36692,183831,B0,n_nodes,rel_diff,0.0
cptg,email_enron,36692,183831,B0,n_edges,rel_diff,0.0008209928303680443
cptg,email_enron,36692,183831,B0,n_concomp,rel_diff,0.0
cptg,email_enron,36692,183831,B0,mean_degree,rel_diff,0.0008209928303680488
cptg,email_enron,36692,183831,B0,mean_kcore,rel_diff,0.02805944538105626
cptg,email_enron,36692,183831,B0,n_clusters,rel_diff,0.0
cptg,email_enron,36692,183831,B0,n_outliers,rel_diff,0.0
cptg,email_enron,36692,183831,B0,pseudo_diameter,rel_diff,0.1621212121212121
cptg,email_enron,36692,183831,B0,degree,emd,0.009135506377412284
cptg,email_enron,36692,183831,B0,kcore,emd,0.18304262509538863
cptg,email_enron,36692,183831,B0,conductance,emd,0.0009894124007030322
cptg,email_enron,36692,183831,B0,edge_density,emd,0.0024619846074032774
cptg,email_enron,36692,183831,B0,degree_density,emd,0.009011230162515255
cptg,email_enron,36692,183831,B0,mincut,emd,0.016390336333491295
cptg,email_enron,36692,183831,B0,modularity,emd,7.288888179017699e-07
cptg,email_enron,36692,183831,B0,mixing_parameter,emd,0.01433851074541713
cptg,email_enron,36692,183831,B0,concomp_sizes,emd,0.0
cptg,email_enron,36692,183831,B0,local_ccoeff_nodes,emd,0.37075129046505284
cptg,email_enron,36692,183831,B0,pagerank,emd,1.6655683552141675e-06
cptg,email_enron,36692,183831,B0,cluster_deg_assort,rmse,0.06838536306544304
cptg,email_enron,36692,183831,B0,cluster_global_ccoeff,rmse,0.08025486685987127
